"Sl.No","Item Name","01/01/2017","02/01/2017","03/01/2017","04/01/2017","05/01/2017","06/01/2017","07/01/2017","08/01/2017","09/01/2017","10/01/2017","11/01/2017","12/01/2017","13/01/2017","14/01/2017","15/01/2017","16/01/2017","17/01/2017","18/01/2017","19/01/2017","20/01/2017","21/01/2017","22/01/2017","23/01/2017","24/01/2017","25/01/2017","26/01/2017","27/01/2017","28/01/2017","29/01/2017","30/01/2017","31/01/2017","01/02/2017","02/02/2017","03/02/2017","04/02/2017","05/02/2017","06/02/2017","07/02/2017","08/02/2017","09/02/2017","10/02/2017","11/02/2017","12/02/2017","13/02/2017","14/02/2017","15/02/2017","16/02/2017","17/02/2017","18/02/2017","19/02/2017","20/02/2017","21/02/2017","22/02/2017","23/02/2017","24/02/2017","25/02/2017","26/02/2017","27/02/2017","28/02/2017","01/03/2017","02/03/2017","03/03/2017","04/03/2017","05/03/2017","06/03/2017","07/03/2017","08/03/2017","09/03/2017","10/03/2017","11/03/2017","12/03/2017","13/03/2017","14/03/2017","15/03/2017","16/03/2017","17/03/2017","18/03/2017","19/03/2017","20/03/2017","21/03/2017","22/03/2017","23/03/2017","24/03/2017","25/03/2017","26/03/2017","27/03/2017","28/03/2017","29/03/2017","30/03/2017","31/03/2017","01/04/2017","02/04/2017","03/04/2017","04/04/2017","05/04/2017","06/04/2017","07/04/2017","08/04/2017","09/04/2017","10/04/2017","11/04/2017","12/04/2017","13/04/2017","14/04/2017","15/04/2017","16/04/2017","17/04/2017","18/04/2017","19/04/2017","20/04/2017","21/04/2017","22/04/2017","23/04/2017","24/04/2017","25/04/2017","26/04/2017","27/04/2017","28/04/2017","29/04/2017","30/04/2017","01/05/2017","02/05/2017","03/05/2017","04/05/2017","05/05/2017","06/05/2017","07/05/2017","08/05/2017","09/05/2017","10/05/2017","11/05/2017","12/05/2017","13/05/2017","14/05/2017","15/05/2017","16/05/2017","17/05/2017","18/05/2017","19/05/2017","20/05/2017","21/05/2017","22/05/2017","23/05/2017","24/05/2017","25/05/2017","26/05/2017","27/05/2017","28/05/2017","29/05/2017","30/05/2017","31/05/2017","01/06/2017","02/06/2017","03/06/2017","04/06/2017","05/06/2017","06/06/2017","07/06/2017","08/06/2017","09/06/2017","10/06/2017","11/06/2017","12/06/2017","13/06/2017","14/06/2017","15/06/2017","16/06/2017","17/06/2017","18/06/2017","19/06/2017","20/06/2017","21/06/2017","22/06/2017","23/06/2017","24/06/2017","25/06/2017","26/06/2017","27/06/2017","28/06/2017","29/06/2017","30/06/2017","01/07/2017","02/07/2017","03/07/2017","04/07/2017","05/07/2017","06/07/2017","07/07/2017","08/07/2017","09/07/2017","10/07/2017","11/07/2017","12/07/2017","13/07/2017","14/07/2017","15/07/2017","16/07/2017","17/07/2017","18/07/2017","19/07/2017","20/07/2017","21/07/2017","22/07/2017","23/07/2017","24/07/2017","25/07/2017","26/07/2017","27/07/2017","28/07/2017","29/07/2017","30/07/2017","31/07/2017","01/08/2017","02/08/2017","03/08/2017","04/08/2017","05/08/2017","06/08/2017","07/08/2017","08/08/2017","09/08/2017","10/08/2017","11/08/2017","12/08/2017","13/08/2017","14/08/2017","15/08/2017","16/08/2017","17/08/2017","18/08/2017","19/08/2017","20/08/2017","21/08/2017","22/08/2017","23/08/2017","24/08/2017","25/08/2017","26/08/2017","27/08/2017","28/08/2017","29/08/2017","30/08/2017","31/08/2017","01/09/2017","02/09/2017","03/09/2017","04/09/2017","05/09/2017","06/09/2017","07/09/2017","08/09/2017","09/09/2017","10/09/2017","11/09/2017","12/09/2017","13/09/2017","14/09/2017","15/09/2017","16/09/2017","17/09/2017","18/09/2017","19/09/2017","20/09/2017","21/09/2017","22/09/2017","23/09/2017","24/09/2017","25/09/2017","26/09/2017","27/09/2017","28/09/2017","29/09/2017","30/09/2017","01/10/2017","02/10/2017","03/10/2017","04/10/2017","05/10/2017","06/10/2017","07/10/2017","08/10/2017","09/10/2017","10/10/2017","11/10/2017","12/10/2017","13/10/2017","14/10/2017","15/10/2017","16/10/2017","17/10/2017","18/10/2017","19/10/2017","20/10/2017","21/10/2017","22/10/2017","23/10/2017","24/10/2017","25/10/2017","26/10/2017","27/10/2017","28/10/2017","29/10/2017","30/10/2017","31/10/2017","01/11/2017","02/11/2017","03/11/2017","04/11/2017","05/11/2017","06/11/2017","07/11/2017","08/11/2017","09/11/2017","10/11/2017","11/11/2017","12/11/2017","13/11/2017","14/11/2017","15/11/2017","16/11/2017","17/11/2017","18/11/2017","19/11/2017","20/11/2017","21/11/2017","22/11/2017","23/11/2017","24/11/2017","25/11/2017","26/11/2017","27/11/2017","28/11/2017","29/11/2017","30/11/2017"
292,"Honney 1/2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
293,"Honney 1 Kg","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
294,"Honney 200 gm","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
295,"Honney 100 gm","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
296,"Gulkan 1 kg","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
297,"Gulkan 1/2 kg","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
298,"Gulkan 1/4 kg","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
299,"Cluster Beans Bunches","NR",26,26,26,26,26,26,"NR",26,26,26,26,26,"NR","NR",26,26,26,26,26,26,"NR","NR",26,26,26,26,26,"NR",26,26,26,"NR",26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,"NR",26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR","NR",26,"NR",26,"NR","NR","NR",26,26,26,26,26,26,"NR",26,"NR",26,26,26,26,"NR",26,26,26,26,26,26,"NR","NR",26,26,26,26,26,"NR",26,26,26,26,"NR","NR","NR",26,26,26,26,26,26,"NR",26,"NR",26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,"NR","NR","NR",26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,"NR","NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,"NR",26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,"NR",26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,"NR","NR",26,26,26,26,26,"NR","NR",26,26,26,26,"NR",26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26,26,26,"NR",26,26,26,26
300,"Cucumber white","NR",27,27,27,27,27,27,"NR",27,27,27,27,27,"NR","NR",27,27,27,27,27,27,"NR","NR",27,27,27,27,27,"NR",27,27,27,"NR",27,27,"NR",0,0,0,0,0,0,"NR",0,0,0,0,0,0,"NR",0,0,0,0,0,0,"NR",0,0,"NR",0,0,0,"NR",0,0,0,22,22,20,"NR",20,20,20,18,18,16,"NR",16,16,16,16,16,16,"NR","NR",16,"NR",16,"NR","NR","NR",22,22,22,22,22,22,"NR",22,"NR",22,22,19,27,"NR",27,27,27,27,27,25,"NR","NR",27,27,27,27,27,"NR",33,35,35,35,"NR","NR","NR",35,35,35,35,35,35,"NR",35,"NR",35,35,35,38,"NR",39,39,40,39,37,37,"NR",37,38,39,39,37,37,"NR",30,30,30,30,29,"NR","NR","NR",29,29,26,26,26,"NR",26,25,25,25,25,20,"NR",18,18,18,18,17,17,"NR",17,17,17,18,18,18,"NR",28,28,31,31,31,31,"NR",38,38,38,38,38,"NR","NR",35,35,33,33,28,28,"NR",28,28,28,26,26,26,"NR",24,24,24,22,22,22,"NR",20,"NR",20,20,20,20,"NR",16,16,16,16,16,16,"NR",16,16,16,15,15,15,"NR",15,14,14,"NR",14,14,"NR",16,16,16,16,16,16,"NR",0,0,0,0,0,"NR","NR",0,0,0,0,0,"NR","NR",0,0,0,0,"NR",0,"NR",0,0,0,0,0,0,"NR",0,0,0,0,36,39,"NR",37,39,39,39,39,37,"NR",34,32,30,28,26,26,"NR",22,22,20,20,20,20,"NR",20,20,20,20,20,20,"NR",20,20,18,15,15,15,"NR",14,14,14,16
301,"Kashini (Ganike) Greens","NR",8,8,8,8,8,8,"NR",8,8,8,8,8,"NR","NR",8,8,8,8,8,8,"NR","NR",8,8,8,8,8,"NR",8,8,8,"NR",8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,"NR",8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR","NR",8,"NR",8,"NR","NR","NR",8,8,8,8,8,8,"NR",8,"NR",8,8,8,8,"NR",8,8,8,8,8,8,"NR","NR",8,8,8,8,8,"NR",8,8,8,8,"NR","NR","NR",8,8,8,8,8,8,"NR",8,"NR",8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,"NR","NR","NR",8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,"NR","NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,"NR",8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,"NR",8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,"NR","NR",8,8,8,8,8,"NR","NR",8,8,8,8,"NR",8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,8,8,"NR",8,8,8,8,0,0,"NR",0,0,0,0
302,"Sweet corn seeds","NR",21,21,21,21,21,21,"NR",21,21,21,21,21,"NR","NR",21,21,21,21,21,21,"NR","NR",21,21,21,21,21,"NR",21,21,21,"NR",21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,"NR",21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR","NR",21,"NR",21,"NR","NR","NR",21,21,21,21,21,21,"NR",21,"NR",21,21,21,21,"NR",21,21,21,21,21,21,"NR","NR",21,21,21,21,21,"NR",21,21,21,21,"NR","NR","NR",21,21,21,21,21,21,"NR",21,"NR",21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,"NR","NR","NR",21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,"NR","NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,"NR",21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,"NR",21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,"NR","NR",21,21,21,21,21,"NR","NR",21,21,21,21,"NR",21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,21,21,"NR",21,21,21,21,0,0,"NR",0,0,0,0
303,"Bale hoovu(B.flower)","NR",35,35,35,35,35,35,"NR",35,35,35,35,35,"NR","NR",35,35,35,35,35,35,"NR","NR",35,35,35,35,35,"NR",35,35,35,"NR",35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,"NR",35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR","NR",35,"NR",35,"NR","NR","NR",35,35,35,35,35,35,"NR",35,"NR",35,35,35,35,"NR",35,35,35,35,35,35,"NR","NR",35,35,35,35,35,"NR",35,35,35,35,"NR","NR","NR",35,35,35,35,35,35,"NR",35,"NR",35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,"NR","NR","NR",35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,"NR","NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,"NR",35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,"NR",35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,"NR","NR",35,35,35,35,35,"NR","NR",35,35,35,35,"NR",35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35,35,35,"NR",35,35,35,35
